customer_id,tenant_id,product_id,ownership_date,usage_score
T3_C1251,T3,T3_P135,2022-01-22,12.47
T3_C1251,T3,T3_P48,2021-09-13,89.35
T3_C1251,T3,T3_P32,2020-06-15,40.08
T3_C1251,T3,T3_P249,2022-01-07,60.91
T3_C1251,T3,T3_P281,2022-05-13,35.07
T3_C1251,T3,T3_P294,2022-02-19,31.91
T3_C1251,T3,T3_P221,2022-05-22,82.17
T3_C1251,T3,T3_P79,2020-12-05,52.95
T3_C1251,T3,T3_P270,2022-04-23,70.9
T3_C1251,T3,T3_P229,2020-02-18,7.65
T3_C1252,T3,T3_P259,2020-10-22,83.74
T3_C1252,T3,T3_P132,2021-03-06,9.32
T3_C1252,T3,T3_P4,2020-02-03,91.56
T3_C1252,T3,T3_P106,2021-07-29,29.04
T3_C1252,T3,T3_P235,2022-08-13,53.56
T3_C1252,T3,T3_P168,2022-04-03,74.46
T3_C1252,T3,T3_P232,2021-02-25,36.99
T3_C1252,T3,T3_P215,2021-10-08,15.51
T3_C1252,T3,T3_P19,2020-09-17,79.78
T3_C1252,T3,T3_P271,2021-02-16,62.22
T3_C1252,T3,T3_P157,2021-06-07,75.71
T3_C1252,T3,T3_P264,2022-07-22,68.11
T3_C1252,T3,T3_P205,2021-04-19,78.02
T3_C1252,T3,T3_P285,2021-10-31,78.24
T3_C1253,T3,T3_P243,2020-01-19,66.99
T3_C1253,T3,T3_P1,2020-09-18,52.39
T3_C1253,T3,T3_P238,2020-04-09,52.12
T3_C1253,T3,T3_P123,2022-09-16,22.01
T3_C1253,T3,T3_P98,2021-07-27,28.44
T3_C1254,T3,T3_P172,2021-10-25,80.08
T3_C1254,T3,T3_P19,2021-08-23,60.24
T3_C1254,T3,T3_P11,2021-03-30,65.07
T3_C1254,T3,T3_P57,2021-11-11,57.63
T3_C1254,T3,T3_P46,2021-02-13,42.41
T3_C1254,T3,T3_P98,2022-03-15,26.99
T3_C1254,T3,T3_P112,2020-05-20,56.09
T3_C1255,T3,T3_P150,2020-04-22,29.22
T3_C1255,T3,T3_P120,2020-12-12,14.56
T3_C1255,T3,T3_P23,2020-07-25,10.33
T3_C1255,T3,T3_P239,2022-08-03,76.23
T3_C1255,T3,T3_P135,2020-11-04,74.17
T3_C1255,T3,T3_P48,2021-08-22,89.06
T3_C1255,T3,T3_P249,2020-08-26,58.1
T3_C1255,T3,T3_P281,2020-06-10,6.02
T3_C1255,T3,T3_P294,2022-08-22,63.88
T3_C1255,T3,T3_P221,2021-04-22,40.91
T3_C1255,T3,T3_P79,2021-11-09,22.68
T3_C1255,T3,T3_P270,2021-12-27,78.58
T3_C1255,T3,T3_P229,2020-12-05,19.56
T3_C1256,T3,T3_P150,2020-03-25,94.76
T3_C1256,T3,T3_P120,2020-09-15,20.97
T3_C1256,T3,T3_P23,2021-01-23,51.13
T3_C1256,T3,T3_P239,2021-08-15,5.54
T3_C1256,T3,T3_P258,2020-10-06,14.68
T3_C1256,T3,T3_P135,2021-07-17,32.77
T3_C1256,T3,T3_P48,2021-09-08,79.51
T3_C1256,T3,T3_P249,2020-11-09,22.6
T3_C1256,T3,T3_P281,2020-06-03,19.17
T3_C1256,T3,T3_P294,2022-06-15,76.58
T3_C1256,T3,T3_P221,2020-08-31,19.41
T3_C1256,T3,T3_P79,2022-01-31,92.33
T3_C1256,T3,T3_P270,2020-06-12,53.69
T3_C1256,T3,T3_P229,2022-03-11,96.31
T3_C1257,T3,T3_P251,2020-05-12,66.11
T3_C1257,T3,T3_P67,2021-01-18,94.58
T3_C1257,T3,T3_P110,2020-12-04,26.46
T3_C1257,T3,T3_P79,2021-02-08,49.67
T3_C1257,T3,T3_P81,2020-12-29,64.56
T3_C1258,T3,T3_P172,2020-10-20,68.51
T3_C1258,T3,T3_P77,2021-08-11,83.07
T3_C1258,T3,T3_P189,2022-08-02,1.99
T3_C1258,T3,T3_P40,2022-02-09,25.91
T3_C1258,T3,T3_P239,2022-04-19,97.79
T3_C1258,T3,T3_P87,2020-03-24,11.46
T3_C1258,T3,T3_P207,2020-09-06,56.67
T3_C1258,T3,T3_P163,2020-04-24,54.62
T3_C1258,T3,T3_P58,2022-04-21,48.12
T3_C1258,T3,T3_P91,2021-03-24,53.72
T3_C1258,T3,T3_P255,2020-12-24,18.44
T3_C1258,T3,T3_P70,2020-08-06,11.3
T3_C1259,T3,T3_P259,2021-05-19,17.71
T3_C1259,T3,T3_P132,2020-04-15,32.25
T3_C1259,T3,T3_P4,2022-04-04,9.79
T3_C1259,T3,T3_P106,2020-06-08,43.81
T3_C1259,T3,T3_P235,2022-03-12,49.28
T3_C1259,T3,T3_P168,2022-03-17,51.86
T3_C1259,T3,T3_P232,2021-06-08,54.99
T3_C1259,T3,T3_P215,2020-11-09,70.43
T3_C1259,T3,T3_P19,2021-10-05,40.08
T3_C1259,T3,T3_P271,2020-10-15,22.93
T3_C1259,T3,T3_P157,2022-01-08,14.85
T3_C1259,T3,T3_P264,2021-09-28,99.81
T3_C1259,T3,T3_P285,2022-07-17,60.84
T3_C1260,T3,T3_P243,2021-03-18,23.95
T3_C1260,T3,T3_P230,2022-03-31,84.81
T3_C1260,T3,T3_P1,2020-12-31,27.64
T3_C1260,T3,T3_P217,2021-12-14,81.97
T3_C1260,T3,T3_P238,2021-08-09,99.45
T3_C1260,T3,T3_P50,2021-10-22,18.51
T3_C1260,T3,T3_P13,2022-07-21,47.06
T3_C1260,T3,T3_P271,2022-07-06,89.79
T3_C1260,T3,T3_P123,2020-03-16,52.02
T3_C1260,T3,T3_P98,2022-01-28,62.51
T3_C1261,T3,T3_P300,2022-08-25,91.67
T3_C1261,T3,T3_P78,2021-06-16,68.91
T3_C1261,T3,T3_P23,2022-04-01,78.51
T3_C1261,T3,T3_P69,2021-12-25,82.42
T3_C1261,T3,T3_P1,2021-08-20,3.63
T3_C1261,T3,T3_P262,2022-09-17,20.11
T3_C1261,T3,T3_P48,2020-09-22,28.45
T3_C1261,T3,T3_P19,2021-10-26,77.8
T3_C1261,T3,T3_P208,2021-10-29,48.69
T3_C1261,T3,T3_P17,2022-08-14,44.59
T3_C1261,T3,T3_P212,2022-01-25,38.77
T3_C1261,T3,T3_P166,2020-03-08,22.76
T3_C1261,T3,T3_P199,2022-04-04,18.01
T3_C1262,T3,T3_P251,2020-11-25,60.78
T3_C1262,T3,T3_P290,2021-07-27,57.41
T3_C1262,T3,T3_P141,2021-05-28,76.02
T3_C1262,T3,T3_P92,2020-07-28,12.27
T3_C1262,T3,T3_P168,2020-10-14,42.65
T3_C1262,T3,T3_P38,2022-05-13,20.47
T3_C1262,T3,T3_P196,2022-02-17,45.79
T3_C1262,T3,T3_P218,2020-08-08,35.71
T3_C1262,T3,T3_P19,2020-04-16,17.6
T3_C1262,T3,T3_P63,2020-02-09,52.08
T3_C1262,T3,T3_P212,2021-06-23,87.75
T3_C1262,T3,T3_P150,2022-05-31,88.74
T3_C1263,T3,T3_P172,2020-05-13,20.04
T3_C1263,T3,T3_P23,2021-01-02,66.97
T3_C1263,T3,T3_P19,2020-12-29,87.56
T3_C1263,T3,T3_P11,2020-06-13,75.01
T3_C1263,T3,T3_P57,2021-12-09,71.99
T3_C1263,T3,T3_P46,2020-02-11,21.39
T3_C1263,T3,T3_P98,2022-01-16,88.68
T3_C1263,T3,T3_P112,2020-08-03,49.47
T3_C1264,T3,T3_P150,2020-12-24,65.08
T3_C1264,T3,T3_P23,2022-08-30,0.7
T3_C1264,T3,T3_P239,2020-01-13,54.61
T3_C1264,T3,T3_P48,2020-03-10,48.93
T3_C1264,T3,T3_P249,2021-04-14,67.23
T3_C1264,T3,T3_P294,2022-03-23,34.22
T3_C1264,T3,T3_P221,2020-03-22,40.59
T3_C1264,T3,T3_P79,2022-07-10,17.6
T3_C1265,T3,T3_P251,2021-07-11,87.72
T3_C1265,T3,T3_P290,2020-03-14,14.25
T3_C1265,T3,T3_P141,2021-04-18,39.39
T3_C1265,T3,T3_P92,2020-05-18,10.75
T3_C1265,T3,T3_P168,2021-03-10,51.2
T3_C1265,T3,T3_P38,2020-10-27,13.1
T3_C1265,T3,T3_P218,2022-07-20,54.8
T3_C1265,T3,T3_P19,2020-12-28,88.0
T3_C1265,T3,T3_P63,2020-08-07,64.82
T3_C1265,T3,T3_P212,2021-01-23,73.7
T3_C1265,T3,T3_P150,2021-02-27,51.6
T3_C1266,T3,T3_P243,2021-05-26,10.5
T3_C1266,T3,T3_P153,2020-10-06,80.1
T3_C1266,T3,T3_P189,2020-12-31,46.17
T3_C1266,T3,T3_P230,2022-06-18,92.76
T3_C1266,T3,T3_P1,2020-09-15,65.63
T3_C1266,T3,T3_P244,2022-02-08,34.36
T3_C1266,T3,T3_P217,2021-06-15,28.79
T3_C1266,T3,T3_P133,2020-06-19,28.79
T3_C1266,T3,T3_P238,2021-05-03,58.54
T3_C1266,T3,T3_P50,2021-12-07,90.15
T3_C1266,T3,T3_P13,2020-10-20,73.82
T3_C1266,T3,T3_P271,2021-01-01,92.67
T3_C1266,T3,T3_P123,2021-08-01,52.54
T3_C1266,T3,T3_P151,2020-10-14,10.12
T3_C1266,T3,T3_P98,2020-10-15,28.3
T3_C1267,T3,T3_P120,2020-08-27,53.61
T3_C1267,T3,T3_P251,2021-08-17,40.63
T3_C1267,T3,T3_P67,2020-08-21,68.2
T3_C1267,T3,T3_P132,2021-11-05,60.34
T3_C1267,T3,T3_P141,2020-02-04,10.03
T3_C1267,T3,T3_P225,2021-04-25,31.63
T3_C1267,T3,T3_P110,2021-07-12,55.8
T3_C1267,T3,T3_P126,2022-07-08,70.28
T3_C1267,T3,T3_P79,2021-09-16,26.94
T3_C1267,T3,T3_P81,2022-06-10,38.16
T3_C1267,T3,T3_P33,2020-05-12,55.53
T3_C1267,T3,T3_P229,2021-05-11,23.98
T3_C1268,T3,T3_P4,2020-10-28,39.0
T3_C1268,T3,T3_P106,2020-11-21,92.3
T3_C1268,T3,T3_P215,2022-05-06,8.72
T3_C1268,T3,T3_P19,2021-04-17,43.04
T3_C1268,T3,T3_P271,2020-12-02,46.61
T3_C1268,T3,T3_P285,2021-08-11,11.31
T3_C1269,T3,T3_P150,2022-09-08,35.61
T3_C1269,T3,T3_P23,2022-02-16,13.42
T3_C1269,T3,T3_P239,2020-07-22,70.31
T3_C1269,T3,T3_P48,2022-01-17,61.03
T3_C1269,T3,T3_P249,2020-01-30,31.73
T3_C1269,T3,T3_P294,2020-09-27,87.06
T3_C1269,T3,T3_P221,2021-12-31,76.63
T3_C1269,T3,T3_P79,2020-08-04,35.39
T3_C1270,T3,T3_P150,2022-03-21,17.16
T3_C1270,T3,T3_P239,2021-09-17,4.11
T3_C1270,T3,T3_P48,2021-05-23,18.48
T3_C1270,T3,T3_P249,2020-03-13,0.02
T3_C1270,T3,T3_P221,2022-09-07,17.05
T3_C1270,T3,T3_P79,2021-09-12,62.49
T3_C1271,T3,T3_P259,2020-10-03,54.33
T3_C1271,T3,T3_P132,2021-01-28,43.72
T3_C1271,T3,T3_P4,2020-12-19,33.95
T3_C1271,T3,T3_P106,2022-09-21,6.07
T3_C1271,T3,T3_P235,2021-08-29,43.13
T3_C1271,T3,T3_P168,2022-08-03,15.24
T3_C1271,T3,T3_P232,2022-02-06,31.19
T3_C1271,T3,T3_P244,2020-09-02,8.48
T3_C1271,T3,T3_P215,2020-09-17,68.5
T3_C1271,T3,T3_P19,2021-07-21,42.7
T3_C1271,T3,T3_P271,2021-03-02,89.67
T3_C1271,T3,T3_P157,2020-12-22,9.67
T3_C1271,T3,T3_P264,2020-11-15,39.97
T3_C1271,T3,T3_P205,2022-04-14,23.01
T3_C1271,T3,T3_P285,2022-08-25,18.65
T3_C1272,T3,T3_P251,2022-05-23,82.64
T3_C1272,T3,T3_P290,2021-02-07,48.29
T3_C1272,T3,T3_P141,2021-08-26,66.04
T3_C1272,T3,T3_P92,2021-11-04,3.96
T3_C1272,T3,T3_P168,2021-06-12,84.67
T3_C1272,T3,T3_P218,2022-02-03,70.99
T3_C1272,T3,T3_P19,2020-03-20,6.41
T3_C1272,T3,T3_P63,2021-08-05,83.88
T3_C1272,T3,T3_P212,2022-04-10,73.42
T3_C1272,T3,T3_P150,2022-05-05,59.13
T3_C1273,T3,T3_P172,2021-10-19,84.91
T3_C1273,T3,T3_P77,2022-01-24,90.39
T3_C1273,T3,T3_P40,2022-09-12,81.39
T3_C1273,T3,T3_P239,2021-10-08,14.76
T3_C1273,T3,T3_P87,2022-06-12,23.43
T3_C1273,T3,T3_P163,2022-07-22,89.93
T3_C1273,T3,T3_P58,2020-10-29,63.82
T3_C1273,T3,T3_P91,2021-03-31,30.25
T3_C1273,T3,T3_P255,2021-12-08,1.83
T3_C1273,T3,T3_P70,2020-09-12,51.31
T3_C1274,T3,T3_P251,2021-12-11,18.47
T3_C1274,T3,T3_P290,2022-07-03,72.52
T3_C1274,T3,T3_P19,2022-02-06,84.19
T3_C1274,T3,T3_P212,2022-01-05,99.98
T3_C1274,T3,T3_P150,2021-11-30,10.45
T3_C1275,T3,T3_P259,2021-11-23,91.51
T3_C1275,T3,T3_P132,2020-05-28,15.34
T3_C1275,T3,T3_P4,2020-01-20,72.74
T3_C1275,T3,T3_P106,2021-02-09,40.86
T3_C1275,T3,T3_P235,2020-06-12,77.4
T3_C1275,T3,T3_P168,2022-03-28,62.49
T3_C1275,T3,T3_P232,2021-10-05,99.56
T3_C1275,T3,T3_P244,2021-11-22,88.28
T3_C1275,T3,T3_P215,2021-06-02,25.0
T3_C1275,T3,T3_P19,2022-06-09,43.63
T3_C1275,T3,T3_P271,2022-08-16,72.59
T3_C1275,T3,T3_P157,2022-06-28,7.26
T3_C1275,T3,T3_P264,2020-05-25,92.62
T3_C1275,T3,T3_P205,2020-03-18,23.95
T3_C1275,T3,T3_P285,2021-03-14,50.07
T3_C1276,T3,T3_P180,2020-12-28,0.35
T3_C1276,T3,T3_P270,2020-03-05,77.8
T3_C1276,T3,T3_P289,2020-10-02,37.96
T3_C1276,T3,T3_P236,2022-06-13,81.85
T3_C1276,T3,T3_P255,2020-01-06,7.17
T3_C1276,T3,T3_P144,2022-03-19,5.13
T3_C1276,T3,T3_P79,2022-02-04,66.16
T3_C1276,T3,T3_P112,2022-06-26,39.91
T3_C1277,T3,T3_P77,2021-06-08,50.43
T3_C1277,T3,T3_P174,2021-12-11,15.66
T3_C1277,T3,T3_P31,2022-04-26,1.93
T3_C1277,T3,T3_P164,2022-01-21,51.88
T3_C1277,T3,T3_P10,2021-02-11,95.95
T3_C1277,T3,T3_P122,2021-03-02,61.28
T3_C1277,T3,T3_P218,2021-08-22,69.69
T3_C1277,T3,T3_P135,2022-03-06,12.62
T3_C1277,T3,T3_P19,2020-08-30,33.55
T3_C1277,T3,T3_P213,2020-04-08,43.58
T3_C1277,T3,T3_P108,2020-11-24,32.85
T3_C1277,T3,T3_P281,2021-02-21,27.39
T3_C1277,T3,T3_P101,2021-05-23,20.72
T3_C1277,T3,T3_P255,2021-11-21,35.97
T3_C1278,T3,T3_P172,2021-11-21,42.79
T3_C1278,T3,T3_P23,2021-11-08,51.67
T3_C1278,T3,T3_P263,2021-07-08,55.86
T3_C1278,T3,T3_P19,2022-02-04,61.19
T3_C1278,T3,T3_P11,2021-06-19,82.65
T3_C1278,T3,T3_P287,2022-05-06,17.45
T3_C1278,T3,T3_P57,2021-01-30,74.78
T3_C1278,T3,T3_P46,2020-07-10,54.77
T3_C1278,T3,T3_P98,2022-05-31,96.0
T3_C1278,T3,T3_P112,2020-09-14,11.99
T3_C1279,T3,T3_P259,2022-04-11,35.66
T3_C1279,T3,T3_P132,2020-11-17,70.42
T3_C1279,T3,T3_P4,2022-09-12,12.31
T3_C1279,T3,T3_P106,2022-02-15,33.32
T3_C1279,T3,T3_P235,2020-07-07,31.63
T3_C1279,T3,T3_P168,2020-01-08,3.49
T3_C1279,T3,T3_P232,2021-09-28,92.02
T3_C1279,T3,T3_P244,2021-11-14,89.08
T3_C1279,T3,T3_P215,2022-08-07,48.7
T3_C1279,T3,T3_P19,2022-02-20,59.52
T3_C1279,T3,T3_P271,2021-03-31,6.89
T3_C1279,T3,T3_P157,2020-12-09,44.22
T3_C1279,T3,T3_P264,2020-02-24,82.32
T3_C1279,T3,T3_P205,2020-01-28,98.39
T3_C1279,T3,T3_P285,2021-06-17,82.17
T3_C1280,T3,T3_P243,2022-03-19,60.11
T3_C1280,T3,T3_P230,2021-10-28,66.34
T3_C1280,T3,T3_P1,2021-01-19,76.29
T3_C1280,T3,T3_P238,2020-10-21,9.7
T3_C1280,T3,T3_P50,2021-12-19,73.62
T3_C1280,T3,T3_P13,2020-10-13,71.74
T3_C1280,T3,T3_P271,2020-04-11,30.0
T3_C1280,T3,T3_P123,2020-10-26,5.44
T3_C1280,T3,T3_P98,2022-02-18,78.94
T3_C1281,T3,T3_P172,2020-11-24,21.42
T3_C1281,T3,T3_P77,2021-10-22,1.68
T3_C1281,T3,T3_P189,2022-02-18,11.79
T3_C1281,T3,T3_P40,2020-12-19,47.4
T3_C1281,T3,T3_P239,2020-07-23,79.84
T3_C1281,T3,T3_P87,2020-08-19,47.82
T3_C1281,T3,T3_P135,2022-06-24,47.33
T3_C1281,T3,T3_P207,2021-09-15,79.61
T3_C1281,T3,T3_P163,2021-05-08,91.18
T3_C1281,T3,T3_P58,2021-05-24,90.5
T3_C1281,T3,T3_P91,2022-03-29,53.34
T3_C1281,T3,T3_P255,2020-07-28,62.52
T3_C1281,T3,T3_P70,2020-06-17,71.34
T3_C1282,T3,T3_P243,2020-04-12,25.05
T3_C1282,T3,T3_P153,2021-11-26,0.06
T3_C1282,T3,T3_P189,2020-06-05,8.38
T3_C1282,T3,T3_P230,2021-04-24,45.76
T3_C1282,T3,T3_P1,2020-12-24,5.12
T3_C1282,T3,T3_P244,2021-09-05,89.96
T3_C1282,T3,T3_P217,2020-12-27,50.98
T3_C1282,T3,T3_P238,2021-03-04,11.57
T3_C1282,T3,T3_P50,2022-09-12,43.96
T3_C1282,T3,T3_P13,2021-01-01,43.34
T3_C1282,T3,T3_P271,2022-05-02,87.39
T3_C1282,T3,T3_P123,2022-08-12,92.29
T3_C1282,T3,T3_P151,2020-12-11,23.03
T3_C1282,T3,T3_P98,2022-03-13,29.84
T3_C1283,T3,T3_P238,2021-08-15,92.98
T3_C1283,T3,T3_P1,2021-03-20,55.2
T3_C1283,T3,T3_P243,2022-09-13,78.84
T3_C1283,T3,T3_P98,2020-08-07,40.37
T3_C1284,T3,T3_P251,2022-08-18,83.41
T3_C1284,T3,T3_P290,2021-10-16,35.26
T3_C1284,T3,T3_P141,2020-12-25,26.54
T3_C1284,T3,T3_P92,2022-09-26,15.47
T3_C1284,T3,T3_P168,2021-10-06,22.98
T3_C1284,T3,T3_P38,2021-04-16,95.41
T3_C1284,T3,T3_P196,2022-04-14,85.49
T3_C1284,T3,T3_P218,2021-10-21,66.94
T3_C1284,T3,T3_P19,2020-08-18,27.3
T3_C1284,T3,T3_P63,2021-03-03,31.29
T3_C1284,T3,T3_P212,2020-10-16,0.57
T3_C1284,T3,T3_P150,2022-03-18,37.74
T3_C1285,T3,T3_P150,2020-08-17,11.74
T3_C1285,T3,T3_P120,2021-09-22,19.52
T3_C1285,T3,T3_P23,2020-03-05,15.16
T3_C1285,T3,T3_P239,2022-08-03,69.94
T3_C1285,T3,T3_P135,2021-10-31,60.95
T3_C1285,T3,T3_P48,2021-04-13,47.88
T3_C1285,T3,T3_P249,2021-11-30,40.36
T3_C1285,T3,T3_P281,2022-02-23,95.81
T3_C1285,T3,T3_P294,2021-06-23,71.99
T3_C1285,T3,T3_P221,2022-09-16,94.91
T3_C1285,T3,T3_P79,2020-05-25,36.29
T3_C1285,T3,T3_P270,2021-09-09,68.17
T3_C1285,T3,T3_P229,2020-07-07,17.54
T3_C1286,T3,T3_P172,2021-10-28,91.94
T3_C1286,T3,T3_P11,2022-02-06,74.39
T3_C1286,T3,T3_P19,2022-06-22,32.65
T3_C1287,T3,T3_P251,2020-08-25,66.27
T3_C1287,T3,T3_P290,2022-03-23,7.82
T3_C1287,T3,T3_P141,2020-02-04,77.84
T3_C1287,T3,T3_P92,2020-01-08,6.45
T3_C1287,T3,T3_P168,2020-02-01,0.76
T3_C1287,T3,T3_P218,2021-01-11,92.08
T3_C1287,T3,T3_P19,2020-08-20,2.18
T3_C1287,T3,T3_P63,2021-05-31,9.33
T3_C1287,T3,T3_P212,2021-07-22,62.32
T3_C1287,T3,T3_P150,2020-03-22,89.42
T3_C1288,T3,T3_P172,2021-11-04,10.94
T3_C1288,T3,T3_P77,2020-04-01,40.21
T3_C1288,T3,T3_P189,2020-09-09,17.75
T3_C1288,T3,T3_P40,2022-02-13,20.69
T3_C1288,T3,T3_P239,2022-05-01,66.01
T3_C1288,T3,T3_P87,2021-05-19,28.67
T3_C1288,T3,T3_P163,2020-06-01,66.1
T3_C1288,T3,T3_P58,2020-10-17,36.25
T3_C1288,T3,T3_P91,2021-01-18,86.66
T3_C1288,T3,T3_P255,2022-08-22,85.53
T3_C1288,T3,T3_P70,2021-01-04,69.67
T3_C1289,T3,T3_P172,2022-04-04,84.72
T3_C1289,T3,T3_P23,2021-06-28,18.82
T3_C1289,T3,T3_P263,2021-01-02,53.45
T3_C1289,T3,T3_P228,2020-11-19,80.21
T3_C1289,T3,T3_P182,2021-05-29,80.48
T3_C1289,T3,T3_P19,2021-05-28,78.35
T3_C1289,T3,T3_P11,2022-03-07,45.84
T3_C1289,T3,T3_P55,2022-04-03,76.55
T3_C1289,T3,T3_P287,2020-06-02,87.27
T3_C1289,T3,T3_P297,2021-05-12,70.48
T3_C1289,T3,T3_P57,2021-05-03,5.38
T3_C1289,T3,T3_P46,2021-02-16,60.31
T3_C1289,T3,T3_P98,2020-08-02,73.39
T3_C1289,T3,T3_P112,2020-05-11,61.73
T3_C1289,T3,T3_P156,2022-01-17,17.38
T3_C1290,T3,T3_P290,2021-01-07,20.79
T3_C1290,T3,T3_P150,2022-03-23,30.29
T3_C1290,T3,T3_P212,2020-12-02,46.38
T3_C1290,T3,T3_P19,2020-03-27,26.33
T3_C1291,T3,T3_P77,2021-04-25,3.77
T3_C1291,T3,T3_P174,2022-07-25,21.01
T3_C1291,T3,T3_P31,2020-08-06,19.63
T3_C1291,T3,T3_P164,2020-03-21,19.72
T3_C1291,T3,T3_P10,2021-04-01,60.95
T3_C1291,T3,T3_P122,2021-02-27,36.22
T3_C1291,T3,T3_P218,2022-04-22,36.28
T3_C1291,T3,T3_P135,2022-09-17,56.96
T3_C1291,T3,T3_P19,2020-04-12,10.52
T3_C1291,T3,T3_P213,2021-12-27,32.87
T3_C1291,T3,T3_P108,2020-01-20,67.99
T3_C1291,T3,T3_P281,2022-08-01,67.44
T3_C1291,T3,T3_P101,2021-02-04,95.08
T3_C1291,T3,T3_P255,2020-05-19,40.39
T3_C1292,T3,T3_P150,2020-04-23,72.32
T3_C1292,T3,T3_P48,2020-12-27,90.74
T3_C1292,T3,T3_P249,2021-08-23,46.28
T3_C1292,T3,T3_P221,2020-07-08,49.99
T3_C1292,T3,T3_P79,2022-05-25,32.13
T3_C1293,T3,T3_P243,2021-04-16,22.52
T3_C1293,T3,T3_P230,2022-06-20,23.43
T3_C1293,T3,T3_P1,2021-08-19,73.75
T3_C1293,T3,T3_P238,2021-04-17,85.3
T3_C1293,T3,T3_P50,2020-07-24,69.45
T3_C1293,T3,T3_P13,2021-05-22,34.21
T3_C1293,T3,T3_P271,2021-08-10,61.39
T3_C1293,T3,T3_P123,2022-08-20,29.8
T3_C1293,T3,T3_P98,2022-01-08,45.37
T3_C1294,T3,T3_P150,2022-07-26,9.22
T3_C1294,T3,T3_P23,2022-06-30,27.47
T3_C1294,T3,T3_P239,2021-06-12,37.86
T3_C1294,T3,T3_P48,2021-04-19,74.42
T3_C1294,T3,T3_P249,2022-02-09,46.46
T3_C1294,T3,T3_P294,2020-04-20,7.38
T3_C1294,T3,T3_P221,2021-12-31,10.63
T3_C1294,T3,T3_P79,2022-04-11,85.25
T3_C1295,T3,T3_P215,2020-09-07,93.81
T3_C1295,T3,T3_P106,2022-09-16,25.88
T3_C1295,T3,T3_P19,2022-08-24,23.63
T3_C1296,T3,T3_P172,2020-11-16,38.47
T3_C1296,T3,T3_P77,2020-05-27,67.27
T3_C1296,T3,T3_P87,2021-02-19,37.56
T3_C1296,T3,T3_P163,2021-12-30,26.68
T3_C1296,T3,T3_P255,2022-03-09,14.23
T3_C1297,T3,T3_P172,2020-10-14,74.09
T3_C1297,T3,T3_P23,2021-06-04,66.84
T3_C1297,T3,T3_P263,2020-12-03,53.25
T3_C1297,T3,T3_P228,2020-01-08,65.66
T3_C1297,T3,T3_P182,2022-06-08,75.8
T3_C1297,T3,T3_P19,2022-02-17,48.83
T3_C1297,T3,T3_P11,2022-03-28,82.04
T3_C1297,T3,T3_P55,2021-10-17,32.32
T3_C1297,T3,T3_P287,2021-05-15,99.5
T3_C1297,T3,T3_P297,2021-04-13,47.56
T3_C1297,T3,T3_P57,2021-12-11,16.9
T3_C1297,T3,T3_P46,2020-08-21,84.05
T3_C1297,T3,T3_P98,2020-07-17,69.6
T3_C1297,T3,T3_P112,2022-07-01,62.7
T3_C1297,T3,T3_P156,2020-04-05,13.75
T3_C1298,T3,T3_P150,2020-06-12,0.26
T3_C1298,T3,T3_P79,2021-02-01,72.81
T3_C1298,T3,T3_P48,2020-02-29,13.13
T3_C1299,T3,T3_P120,2021-06-05,39.34
T3_C1299,T3,T3_P251,2021-05-28,59.48
T3_C1299,T3,T3_P67,2020-03-30,93.61
T3_C1299,T3,T3_P132,2022-08-20,40.56
T3_C1299,T3,T3_P141,2021-05-14,55.21
T3_C1299,T3,T3_P18,2021-11-03,62.66
T3_C1299,T3,T3_P225,2022-04-10,93.08
T3_C1299,T3,T3_P297,2021-10-27,26.5
T3_C1299,T3,T3_P281,2020-09-05,96.22
T3_C1299,T3,T3_P110,2020-12-14,26.98
T3_C1299,T3,T3_P126,2022-08-08,7.39
T3_C1299,T3,T3_P79,2020-11-22,38.82
T3_C1299,T3,T3_P81,2020-03-01,71.04
T3_C1299,T3,T3_P33,2022-09-25,5.61
T3_C1299,T3,T3_P229,2020-11-18,81.76
T3_C1300,T3,T3_P243,2020-10-26,44.19
T3_C1300,T3,T3_P153,2021-11-02,77.26
T3_C1300,T3,T3_P189,2020-11-15,90.96
T3_C1300,T3,T3_P230,2020-11-01,53.04
T3_C1300,T3,T3_P1,2022-09-05,60.81
T3_C1300,T3,T3_P217,2021-08-15,76.3
T3_C1300,T3,T3_P238,2021-01-30,64.11
T3_C1300,T3,T3_P50,2020-08-18,21.13
T3_C1300,T3,T3_P13,2021-10-20,43.03
T3_C1300,T3,T3_P271,2020-03-14,22.35
T3_C1300,T3,T3_P123,2020-10-31,77.29
T3_C1300,T3,T3_P151,2020-01-09,63.14
T3_C1300,T3,T3_P98,2020-10-24,29.1
T3_C1301,T3,T3_P291,2021-06-05,28.68
T3_C1301,T3,T3_P167,2020-12-24,88.41
T3_C1301,T3,T3_P239,2022-05-23,10.04
T3_C1301,T3,T3_P180,2020-09-17,49.14
T3_C1301,T3,T3_P121,2021-09-15,53.88
T3_C1301,T3,T3_P262,2020-01-16,54.81
T3_C1301,T3,T3_P270,2022-02-17,25.92
T3_C1301,T3,T3_P289,2022-01-13,83.6
T3_C1301,T3,T3_P236,2021-06-13,1.96
T3_C1301,T3,T3_P255,2021-10-21,82.39
T3_C1301,T3,T3_P144,2020-09-09,38.46
T3_C1301,T3,T3_P79,2021-01-11,79.08
T3_C1301,T3,T3_P112,2020-08-21,69.49
T3_C1302,T3,T3_P150,2022-06-05,81.0
T3_C1302,T3,T3_P23,2021-01-09,73.02
